501,256
0.0,0.0
0.002,0.0
0.004,0.0
0.006,0.0
0.008,0.0
0.01,0.0
0.012,0.0
0.014,0.0
0.016,0.0
0.018,0.0
0.02,0.0
0.022,0.0
0.024,0.0
0.026,0.0
0.028,0.0
0.03,0.0
0.032,0.0
0.034,0.0
0.036,0.0
0.038,0.0
0.04,0.0
0.042,0.0
0.044,0.0
0.046,0.0
0.048,0.0
0.05,0.0
0.052,0.0
0.054,0.0
0.056,0.0
0.058,0.0
0.06,0.0
0.062,0.0
0.064,0.0
0.066,0.0
0.068,0.0
0.07,0.0
0.072,0.0
0.074,0.0
0.076,0.0
0.078,0.0
0.08,0.0
0.082,0.0
0.084,0.0
0.086,0.0
0.088,0.0
0.09,0.0
0.092,0.0
0.094,0.0
0.096,0.0
0.098,0.0
0.1,0.0
0.102,0.0
0.104,0.0
0.106,0.0
0.108,0.0
0.11,0.0
0.112,0.0
0.114,0.0
0.116,0.0
0.118,0.0
0.12,0.0
0.122,0.0
0.124,0.0
0.126,0.0
0.128,0.0
0.13,0.0
0.132,0.0
0.134,0.0
0.136,0.0
0.138,0.0
0.14,0.0
0.142,0.0
0.144,0.0
0.146,0.0
0.148,0.0
0.15,0.0
0.152,0.0
0.154,0.0
0.156,0.0
0.158,0.0
0.16,0.0
0.162,0.0
0.164,0.0
0.166,0.0
0.168,0.0
0.17,0.0
0.172,0.0
0.174,0.0
0.176,82.7897729225871
0.178,590.005088196312
0.18,1353.82549522073
0.182,2234.34028829654
0.184,3163.0772215725
0.186,4108.2613741542
0.188,5055.5265644292
0.19,5998.47705741715
0.192,6934.30847602079
0.194,7861.82285614975
0.196,8780.53819683283
0.198,9690.29085364008
0.2,10591.0583697073
0.202,11482.8806076983
0.204,12365.8246586092
0.206,13239.9692341194
0.208,14105.3977280088
0.21,14962.1951343171
0.212,15810.4466811909
0.214,16650.2372279169
0.216,17481.6510014113
0.218,18304.7714836692
0.22,19119.6813663208
0.222,19926.4625349946
0.224,20725.1960668943
0.226,21515.9622342081
0.228,22298.8405100682
0.23,23073.9095756005
0.232,23841.247327415
0.234,24600.9308852489
0.236,25353.0365996351
0.238,26097.6400595389
0.24,26834.8160999383
0.242,27564.6388093385
0.244,28287.181537214
0.246,29002.5169013797
0.248,29710.7167952882
0.25,30411.8523952551
0.252,31105.9941676124
0.254,31793.2118757904
0.256,32473.5745873294
0.258,33147.1506808208
0.26,33814.0078527796
0.262,34474.2131244481
0.264,35127.8328485318
0.266,35774.9327158677
0.268,36415.5777620269
0.27,37049.8323738507
0.272,37677.7602959215
0.274,38299.4246369697
0.276,38914.8878762159
0.278,39524.2118696507
0.28,40127.4578562509
0.282,40724.6864641348
0.284,41315.957716655
0.286,41901.3310384314
0.288,42480.8652613231
0.29,43054.6186303413
0.292,43622.6488095037
0.294,44185.0128876289
0.296,44741.7673840748
0.298,45292.9682544186
0.3,45838.6708960808
0.302,46378.9301538924
0.304,46913.8003256073
0.306,47443.3351673594
0.308,47967.587899065
0.31,48486.6112097718
0.312,49000.4572629543
0.314,49509.1777017564
0.316,50012.8236541814
0.318,50511.4457382309
0.32,51005.094066992
0.322,51493.8182536738
0.324,51977.6674165934
0.326,52456.6901841129
0.328,52930.9346995264
0.33,53400.4486258986
0.332,53865.2791508553
0.334,54325.4729913255
0.336,54781.076398237
0.338,55232.1351611646
0.34,55678.694612932
0.342,56120.799634168
0.344,56558.4946578172
0.346,56991.8236736054
0.348,57420.8302324612
0.35,57845.5574508924
0.352,58266.0480153198
0.354,58682.3441863669
0.356,59094.4878031079
0.358,59502.5202872719
0.36,59906.4826474064
0.362,60306.4154829985
0.364,60702.3589885556
0.366,61094.3529576448
0.368,61482.4367868923
0.37,61866.649479943
0.372,62247.0296513806
0.374,62623.6155306081
0.376,62996.4449656902
0.378,63365.5554271575
0.38,63730.9840117716
0.382,64092.7674462542
0.384,64450.9420909778
0.386,64805.5439436203
0.388,65156.6086427827
0.39,65504.1714715709
0.392,65848.267361142
0.394,66188.9308942146
0.396,66526.1963085448
0.398,66860.0975003671
0.4,67190.6680278009
0.402,67517.9411142236
0.404,67841.9496516092
0.406,68162.7262038344
0.408,68480.303009951
0.41,68794.7119874266
0.412,69105.9847353516
0.414,69414.1525376157
0.416,69719.2463660511
0.418,70021.2968835457
0.42,70320.3344471234
0.422,70616.3891109938
0.424,70909.4906295683
0.426,71199.6684604431
0.428,71486.9517673402
0.43,71771.3694229983
0.432,72052.9500119845
0.434,72331.7218333689
0.436,72607.7129031323
0.438,72880.9509560196
0.44,73151.4634462082
0.442,73419.2775453969
0.444,73684.4201352467
0.446,73946.9177874115
