   0.0000    8.483189E-01    4.002383E+02
   0.0001    8.772842E-01    1.778130E+02
   0.0002    8.837267E-01   -4.924994E+01
   0.0003    8.674740E-01   -2.751202E+02
   0.0004    8.289360E-01   -4.939966E+02
   0.0005    7.690956E-01   -7.002554E+02
   0.0006    6.894828E-01   -8.885954E+02
   0.0007    5.921359E-01   -1.054174E+03
   0.0008    4.795495E-01   -1.192731E+03
   0.0009    3.546102E-01   -1.300699E+03
   0.0010    2.205230E-01   -1.375296E+03
   0.0011    8.072859E-02   -1.414596E+03
   0.0012   -6.118446E-02   -1.417576E+03
   0.0013   -2.015721E-01   -1.384150E+03
   0.0014   -3.368282E-01   -1.315164E+03
   0.0015   -4.634773E-01   -1.212379E+03
   0.0016   -5.782640E-01   -1.078422E+03
   0.0017   -6.782362E-01   -9.167245E+02
   0.0018   -7.608216E-01   -7.314303E+02
   0.0019   -8.238935E-01   -5.272903E+02
   0.0020   -8.658257E-01   -3.095413E+02
   0.0021   -8.855342E-01   -8.377113E+01
   0.0022   -8.825057E-01    1.442245E+02
   0.0023   -8.568104E-01    3.685908E+02
   0.0024   -8.091009E-01    5.835643E+02
   0.0025   -7.405952E-01    7.836210E+02
   0.0026   -6.530459E-01    9.636180E+02
   0.0027   -5.486952E-01    1.118926E+03
   0.0028   -4.302177E-01    1.245548E+03
   0.0029   -3.006514E-01    1.340223E+03
   0.0030   -1.633204E-01    1.400509E+03
   0.0031   -2.174900E-02    1.424846E+03
   0.0032    1.204282E-01    1.412596E+03
   0.0033    2.595598E-01    1.364064E+03
   0.0034    3.920717E-01    1.280483E+03
   0.0035    5.145583E-01    1.163987E+03
   0.0036    6.238704E-01    1.017558E+03
   0.0037    7.171964E-01    8.449468E+02
   0.0038    7.921339E-01    6.505771E+02
   0.0039    8.467522E-01    4.394335E+02
   0.0040    8.796417E-01    2.169331E+02
   0.0041    8.899505E-01   -1.121361E+01
   0.0042    8.774060E-01   -2.391493E+02
   0.0043    8.423229E-01   -4.610201E+02
   0.0044    7.855945E-01   -6.711259E+02
   0.0045    7.086704E-01   -8.640666E+02
   0.0046    6.135194E-01   -1.034881E+03
   0.0047    5.025789E-01   -1.179176E+03
