   0.0000    7.679192E-01    5.479581E+01
   0.0001    7.635234E-01   -1.425259E+02
   0.0002    7.395355E-01   -3.362057E+02
   0.0003    6.965695E-01   -5.212736E+02
   0.0004    6.357265E-01   -6.929801E+02
   0.0005    5.585663E-01   -8.469183E+02
   0.0006    4.670675E-01   -9.791370E+02
   0.0007    3.635767E-01   -1.086242E+03
   0.0008    2.507487E-01   -1.165483E+03
   0.0009    1.314777E-01   -1.214824E+03
   0.0010    8.823593E-03   -1.232998E+03
   0.0011   -1.140666E-01   -1.219536E+03
   0.0012   -2.340396E-01   -1.174780E+03
   0.0013   -3.480169E-01   -1.099877E+03
   0.0014   -4.530734E-01   -9.967467E+02
   0.0015   -5.465127E-01   -8.680322E+02
   0.0016   -6.259364E-01   -7.170347E+02
   0.0017   -6.893054E-01   -5.476269E+02
   0.0018   -7.349925E-01   -3.641540E+02
   0.0019   -7.618240E-01   -1.713227E+02
   0.0020   -7.691099E-01    2.592007E+01
   0.0021   -7.566617E-01    2.225136E+02
   0.0022   -7.247971E-01    4.134137E+02
   0.0023   -6.743323E-01    5.937216E+02
   0.0024   -6.065605E-01    7.588102E+02
   0.0025   -5.232194E-01    9.044422E+02
   0.0026   -4.264459E-01    1.026880E+03
   0.0027   -3.187221E-01    1.122979E+03
   0.0028   -2.028112E-01    1.190272E+03
   0.0029   -8.168642E-02    1.227031E+03
   0.0030    4.154468E-02    1.232308E+03
   0.0031    1.637204E-01    1.205968E+03
   0.0032    2.817059E-01    1.148682E+03
   0.0033    3.924734E-01    1.061918E+03
   0.0034    4.931802E-01    9.479000E+02
   0.0035    5.812416E-01    8.095509E+02
   0.0036    6.543970E-01    6.504185E+02
   0.0037    7.107681E-01    4.745839E+02
   0.0038    7.489071E-01    2.865574E+02
   0.0039    7.678337E-01    9.116210E+01
   0.0040    7.670609E-01   -1.065892E+02
   0.0041    7.466066E-01   -3.016228E+02
   0.0042    7.069939E-01   -4.889346E+02
   0.0043    6.492376E-01   -6.637178E+02
   0.0044    5.748180E-01   -8.214871E+02
   0.0045    4.856429E-01   -9.581929E+02
   0.0046    3.839992E-01   -1.070326E+03
   0.0047    2.724936E-01   -1.155007E+03
   0.0048    1.539862E-01   -1.210062E+03
   0.0049    3.151689E-02   -1.234074E+03
   0.0050   -9.177233E-02   -1.226425E+03
   0.0051   -2.127183E-01   -1.187309E+03
   0.0052   -3.282177E-01   -1.117727E+03
   0.0053   -4.353067E-01   -1.019460E+03
   0.0054   -5.312368E-01   -8.950279E+02
   0.0055   -6.135458E-01   -7.476207E+02
   0.0056   -6.801205E-01   -5.810182E+02
   0.0057   -7.292516E-01   -3.994932E+02
   0.0058   -7.596767E-01   -2.077016E+02
   0.0059   -7.706135E-01   -1.056317E+01
   0.0060   -7.617797E-01    1.868647E+02
   0.0061   -7.333999E-01    3.795167E+02
   0.0062   -6.862006E-01    5.624498E+02
   0.0063   -6.213908E-01    7.309695E+02
   0.0064   -5.406318E-01    8.807511E+02
   0.0065   -4.459940E-01    1.007950E+03
   0.0066   -3.399041E-01    1.109300E+03
   0.0067   -2.250831E-01    1.182200E+03
   0.0068   -1.044758E-01    1.224776E+03
   0.0069    1.882389E-02    1.235932E+03
   0.0070    1.416528E-01    1.215381E+03
   0.0071    2.608597E-01    1.163645E+03
   0.0072    3.733857E-01    1.082050E+03
   0.0073    4.763432E-01    9.726853E+02
   0.0074    5.670898E-01    8.383549E+02
   0.0075    6.432962E-01    6.825025E+02
   0.0076    7.030056E-01    5.091245E+02
   0.0077    7.446847E-01    3.226673E+02
   0.0078    7.672623E-01    1.279133E+02
   0.0079    7.701573E-01   -7.014189E+01
   0.0080    7.532933E-01   -2.664174E+02
   0.0081    7.171012E-01   -4.558775E+02
   0.0082    6.625074E-01   -6.336609E+02
   0.0083    5.909107E-01   -7.952054E+02
   0.0084    5.041464E-01   -9.363650E+02
   0.0085    4.044387E-01   -1.053516E+03
   0.0086    2.943444E-01   -1.143651E+03
   0.0087    1.766870E-01   -1.204454E+03
   0.0088    5.448423E-02   -1.234364E+03
   0.0089   -6.912930E-02   -1.232608E+03
   0.0090   -1.909824E-01   -1.199230E+03
   0.0091   -3.079487E-01   -1.135082E+03
   0.0092   -4.170270E-01   -1.041806E+03
   0.0093   -5.154179E-01   -9.217937E+02
   0.0094   -6.005963E-01   -7.781201E+02
   0.0095   -6.703755E-01   -6.144688E+02
   0.0096   -7.229636E-01   -4.350362E+02
   0.0097   -7.570097E-01   -2.444239E+02
   0.0098   -7.716385E-01   -4.752071E+01
   0.0099   -7.664725E-01    1.506226E+02
   0.0100   -7.416422E-01    3.449230E+02
   0.0101   -6.977824E-01    5.303954E+02
   0.0102   -6.360164E-01    7.022809E+02
   0.0103   -5.579267E-01    8.561684E+02
   0.0104   -4.655149E-01    9.881081E+02
   0.0105   -3.611503E-01    1.094713E+03
   0.0106   -2.475088E-01    1.173246E+03
   0.0107   -1.275050E-01    1.221689E+03
   0.0108   -4.216572E-03    1.238795E+03
   0.0109    1.191939E-01    1.224124E+03
   0.0110    2.395605E-01    1.178047E+03
   0.0111    3.537950E-01    1.101744E+03
   0.0112    4.589661E-01    9.971687E+02
   0.0113    5.523749E-01    8.670004E+02
   0.0114    6.316237E-01    7.145758E+02
   0.0115    6.946779E-01    5.438026E+02
   0.0116    7.399181E-01    3.590597E+02
   0.0117    7.661818E-01    1.650847E+02
   0.0118    7.727930E-01   -3.314715E+01
   0.0119    7.595800E-01   -2.305512E+02
   0.0120    7.268794E-01   -4.220634E+02
   0.0121    6.755278E-01   -6.027702E+02
   0.0122    6.068405E-01   -7.680348E+02
   0.0123    5.225775E-01   -9.136159E+02
   0.0124    4.248987E-01   -1.035777E+03
   0.0125    3.163082E-01   -1.131381E+03
   0.0126    1.995904E-01   -1.197973E+03
   0.0127    7.773859E-02   -1.233841E+03
   0.0128   -4.612202E-02   -1.238062E+03
   0.0129   -1.688143E-01   -1.210524E+03
   0.0130   -2.871907E-01   -1.151929E+03
   0.0131   -3.982141E-01   -1.063778E+03
   0.0132   -4.990355E-01   -9.483269E+02
   0.0133   -5.870674E-01   -8.085355E+02
   0.0134   -6.600501E-01   -6.479865E+02
   0.0135   -7.161095E-01   -4.707960E+02
   0.0136   -7.538056E-01   -2.815072E+02
   0.0137   -7.721693E-01   -8.497441E+01
   0.0138   -7.707270E-01    1.137619E+02
   0.0139   -7.495135E-01    3.096039E+02
   0.0140   -7.090704E-01    4.975277E+02
   0.0141   -6.504329E-01    6.727118E+02
   0.0142   -5.751030E-01    8.306608E+02
   0.0143   -4.850110E-01    9.673211E+02
   0.0144   -3.824661E-01    1.079185E+03
   0.0145   -2.700972E-01    1.163379E+03
   0.0146   -1.507855E-01    1.217741E+03
   0.0147   -2.759088E-02    1.240873E+03
   0.0148    9.632716E-02    1.232177E+03
   0.0149    2.177900E-01    1.191873E+03
   0.0150    3.336816E-01    1.120990E+03
   0.0151    4.410284E-01    1.021344E+03
   0.0152    5.370759E-01    8.954866E+02
   0.0153    6.193589E-01    7.466428E+02
   0.0154    6.857649E-01    5.786280E+02
   0.0155    7.345886E-01    3.957494E+02
   0.0156    7.645754E-01    2.026961E+02
   0.0157    7.749536E-01    4.418920E+00
   0.0158    7.654545E-01   -1.939970E+02
   0.0159    7.363193E-01   -3.874621E+02
   0.0160    6.882928E-01   -5.710134E+02
   0.0161    6.226045E-01   -7.399414E+02
   0.0162    5.409370E-01   -8.899112E+02
   0.0163    4.453832E-01   -1.017074E+03
   0.0164    3.383921E-01   -1.118164E+03
   0.0165    2.227067E-01   -1.190587E+03
   0.0166    1.012933E-01   -1.232479E+03
   0.0167   -2.273463E-02   -1.242764E+03
   0.0168   -1.461961E-01   -1.221173E+03
   0.0169   -2.659241E-01   -1.168255E+03
   0.0170   -3.788472E-01   -1.085365E+03
   0.0171   -4.820679E-01   -9.746238E+02
   0.0172   -5.729374E-01   -8.388689E+02
   0.0173   -6.491232E-01   -6.815789E+02
   0.0174   -7.086692E-01   -5.067854E+02
   0.0175   -7.500459E-01   -3.189696E+02
   0.0176   -7.721894E-01   -1.229470E+02
   0.0177   -7.745292E-01    7.625567E+01
   0.0178   -7.570026E-01    2.735293E+02
   0.0179   -7.200565E-01    4.638138E+02
   0.0180   -6.646359E-01    6.422276E+02
   0.0181   -5.921597E-01    8.041930E+02
   0.0182   -5.044847E-01    9.455534E+02
   0.0183   -4.038575E-01    1.062681E+03
   0.0184   -2.928574E-01    1.152567E+03
   0.0185   -1.743300E-01    1.212903E+03
   0.0186   -5.131436E-02    1.242138E+03
   0.0187    7.303485E-02    1.239517E+03
   0.0188    1.955284E-01    1.205104E+03
   0.0189    3.130242E-01    1.139776E+03
   0.0190    4.225080E-01    1.045205E+03
   0.0191    5.211704E-01    9.238127E+02
   0.0192    6.064795E-01    7.787088E+02
   0.0193    6.762452E-01    6.136116E+02
   0.0194    7.286759E-01    4.327527E+02
   0.0195    7.624246E-01    2.407688E+02
   0.0196    7.766228E-01    4.258231E+01
   0.0197    7.709036E-01   -1.567246E+02
   0.0198    7.454110E-01   -3.520404E+02
   0.0199    7.007959E-01   -5.383549E+02
   0.0200    6.381998E-01   -7.108884E+02
   0.0201    5.592256E-01   -8.652139E+02
   0.0202    4.658966E-01   -9.973706E+02
   0.0203    3.606043E-01   -1.103966E+03
   0.0204    2.460475E-01   -1.182263E+03
   0.0205    1.251630E-01   -1.230248E+03
   0.0206    1.050297E-03   -1.246688E+03
   0.0207   -1.231079E-01   -1.231155E+03
   0.0208   -2.441272E-01   -1.184044E+03
   0.0209   -3.589033E-01   -1.106558E+03
   0.0210   -4.644916E-01   -1.000681E+03
   0.0211   -5.581827E-01   -8.691225E+02
   0.0212   -6.375718E-01   -7.152543E+02
   0.0213   -7.006208E-01   -5.430188E+02
   0.0214   -7.457101E-01   -3.568308E+02
   0.0215   -7.716807E-01   -1.614633E+02
   0.0216   -7.778636E-01    3.807458E+01
   0.0217   -7.640974E-01    2.366660E+02
   0.0218   -7.307319E-01    4.292176E+02
   0.0219   -6.786201E-01    6.107903E+02
   0.0220   -6.090956E-01    7.767257E+02
   0.0221   -5.239387E-01    9.227660E+02
   0.0222   -4.253312E-01    1.045163E+03
   0.0223   -3.157998E-01    1.140773E+03
   0.0224   -1.981521E-01    1.207142E+03
   0.0225   -7.540392E-02    1.242562E+03
   0.0226    4.929736E-02    1.246120E+03
   0.0227    1.727540E-01    1.217721E+03
   0.0228    2.917995E-01    1.158087E+03
   0.0229    4.033802E-01    1.068744E+03
   0.0230    5.046334E-01    9.519778E+02
   0.0231    5.929607E-01    8.107791E+02
   0.0232    6.660948E-01    6.487652E+02
   0.0233    7.221578E-01    4.700878E+02
   0.0234    7.597092E-01    2.793265E+02
   0.0235    7.777831E-01    8.137172E+01
   0.0236    7.759129E-01   -1.187012E+02
